'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
5076370 -2.5 -1.255 NA 0.666 NA NA NA NA 1.167 NA NA NA NA NA NA NA NA NA 43.913 43.913 NA 64.079 NA NA NA NA 50.33 NA NA NA NA NA NA NA NA NA
5076597 -0.839 -1.347 NA NA -1.964 NA -0.361 NA NA NA NA NA NA NA NA NA NA NA 71.31 71.31 NA NA 67.552 NA 69.612 NA NA NA NA NA NA NA NA NA NA NA
5077122 -1.13 -0.441 NA NA NA NA NA NA NA 1.449 NA NA NA NA NA NA -0.643 NA 49.304 49.304 NA NA NA NA NA NA NA 57.297 NA NA NA NA NA NA 28.689 NA
5077144 1.095 -0.537 NA -0.453 -0.354 NA NA NA NA NA NA NA NA NA NA NA NA NA 21.958 21.958 NA 36.611 16.093 NA NA NA NA NA NA NA NA NA NA NA NA NA
5077670 NA -0.318 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.789 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5077816 0.777 1.444 NA NA NA NA NA NA -1.842 NA NA NA NA NA NA NA NA NA 39.38 39.38 NA NA NA NA NA NA 44.582 NA NA NA NA NA NA NA NA NA
5078358 -1.856 -1.99 -1.405 -0.463 NA NA NA NA NA NA NA NA 1.268 NA NA NA NA NA 36.797 36.797 64.968 60.794 NA NA NA NA NA NA NA NA 15.541 NA NA NA NA NA
5078374 0.268 -0.648 NA -1.482 -1.04 NA NA -1.757 NA -1.428 NA NA NA NA NA NA NA NA 51.488 51.488 NA 82.552 48.415 NA NA 50.017 NA 55.464 NA NA NA NA NA NA NA NA
5078725 0.417 NA NA NA NA NA NA NA -0.567 NA NA NA -1.98 NA NA NA NA NA 59.888 NA NA NA NA NA NA NA 60.431 NA NA NA 34.007 NA NA NA NA NA
5078766 0.221 0.795 NA -0.083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37.658 37.658 NA 66.799 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5078888 0.468 0.443 -1.647 1.788 NA NA NA NA NA -2.008 NA NA 0.604 NA NA NA NA NA 42.434 42.434 71.529 68.137 NA NA NA NA NA 56.915 NA NA 18.554 NA NA NA NA NA
5079037 1.625 1.829 0.63 1.949 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36.854 36.854 70.729 63.584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5079086 0.898 0.584 0.071 0.613 -0.245 1.212 NA NA NA -1.857 NA NA NA NA NA NA NA NA 32.298 32.298 66.22 61.466 34.409 35.682 NA NA NA 31.32 NA NA NA NA NA NA NA NA
5080992 1.496 2.828 NA 0.961 NA NA NA NA -0.515 NA NA NA NA NA NA NA NA NA 30.273 30.273 NA 64.845 NA NA NA NA 36.098 NA NA NA NA NA NA NA NA NA
5081060 0.244 NA NA 0.119 NA NA NA NA NA NA NA NA NA 0.697 NA NA NA NA 56.919 NA NA 77.758 NA NA NA NA NA NA NA NA NA 33.099 NA NA NA NA
5081327 -2.929 -0.557 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24.666 24.666 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5081392 -0.65 0.122 NA NA NA NA NA NA -0.412 NA 0.649 -0.933 NA NA NA NA NA NA 62.54 62.54 NA NA NA NA NA NA 65.399 NA 44.079 41.212 NA NA NA NA NA NA
5082155 2.337 0.124 1.772 0.442 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18.038 18.038 45.489 48.701 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5083245 0.202 0.546 NA 2.039 NA NA 2.448 NA NA NA NA NA NA NA NA NA NA NA 33.362 33.362 NA 72.958 NA NA 36.748 NA NA NA NA NA NA NA NA NA NA NA
5084028 -1.588 -1.182 NA NA NA -0.628 NA NA NA NA NA NA NA NA NA NA NA NA 29.002 29.002 NA NA NA 26.593 NA NA NA NA NA NA NA NA NA NA NA NA
5084340 1.782 1.87 NA NA NA NA NA NA -1.01 -0.611 0.707 NA NA NA NA NA 2.814 NA 51.246 51.246 NA NA NA NA NA NA 48.859 63.615 27.126 NA NA NA NA NA 28.968 NA
5084376 NA 1.851 NA NA NA NA NA NA NA -0.117 NA NA NA NA 0.798 NA NA NA NA 72.985 NA NA NA NA NA NA NA 69.546 NA NA NA NA 41.265 NA NA NA
5084391 -0.027 -0.146 0.681 NA NA NA NA NA NA NA NA NA -1.598 NA NA NA NA NA 58.828 58.828 83.642 NA NA NA NA NA NA NA NA NA 38.437 NA NA NA NA NA
5085415 -0.697 -0.093 0.861 0.035 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25.875 25.875 52.097 50.675 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5085594 1.041 0.614 NA 0.866 NA NA 1.194 NA -3.092 -0.747 NA NA NA NA NA 0.029 NA 0.463 42.174 42.174 NA 62.081 NA NA 34.951 NA 36.132 42.863 NA NA NA NA NA 15.774 NA 21.508
5085910 1.099 0.673 1.134 -0.486 NA 0.245 NA NA NA 0.92 0.244 NA 0.059 NA NA NA NA 0.864 48.209 48.209 76.731 72.884 NA 42.199 NA NA NA 45.225 27.642 NA 26.234 NA NA NA NA 24.298
5086151 0.216 0.599 NA NA NA NA NA NA NA 0.493 NA NA NA NA NA NA 0.141 NA 46.507 46.507 NA NA NA NA NA NA NA 48.207 NA NA NA NA NA NA 21.728 NA
5086310 2.307 0.175 NA NA 0.26 NA 1.54 NA NA 0.816 NA NA NA NA NA NA NA NA 53.972 53.972 NA NA 48.713 NA 50.963 NA NA 56.425 NA NA NA NA NA NA NA NA
5086406 -0.137 -1.704 -1.432 NA NA NA -0.444 NA NA NA NA NA NA NA NA NA NA NA 23.825 23.825 51.162 NA NA NA 26.007 NA NA NA NA NA NA NA NA NA NA NA
5089018 -1.548 -1.076 NA NA NA NA -0.85 NA NA NA NA NA NA NA NA NA NA NA 50.604 50.604 NA NA NA NA 43.681 NA NA NA NA NA NA NA NA NA NA NA
5089222 0.353 2.341 1.788 NA NA NA 1.674 NA NA NA NA NA NA NA NA NA NA NA 19.508 19.508 52.459 NA NA NA 15.926 NA NA NA NA NA NA NA NA NA NA NA
5089814 -0.027 0.561 -0.142 NA 1.153 NA NA NA -0.239 NA NA NA NA NA NA NA NA NA 33.299 33.299 67.489 NA 39.622 NA NA NA 34.862 NA NA NA NA NA NA NA NA NA
5089881 -2.904 -1.761 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25.018 25.018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5090071 -0.34 1.175 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30.732 30.732 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5090094 -0.929 -0.366 NA NA NA NA NA NA -1.767 NA -2.406 NA NA NA NA NA NA NA 52.116 52.116 NA NA NA NA NA NA 62.441 NA 22.216 NA NA NA NA NA NA NA
5090460 1.109 1.131 -0.32 NA NA NA 0.303 NA -0.807 1.092 NA NA NA NA NA NA NA NA 35.08 35.08 69.778 NA NA NA 45.408 NA 42.694 38.737 NA NA NA NA NA NA NA NA
5090575 0.6 0.036 NA NA 1.366 NA -0.844 NA NA -0.872 NA NA NA NA NA NA NA NA 24.19 24.19 NA NA 22.142 NA 18.156 NA NA 31.23 NA NA NA NA NA NA NA NA
5090704 1.387 0.07 -0.75 1.342 0.303 NA -0.211 NA NA NA NA NA NA NA NA NA NA NA 43.077 43.077 61.56 62.641 40.09 NA 41.07 NA NA NA NA NA NA NA NA NA NA NA
5091114 1.215 1.35 NA NA NA NA NA NA NA 0.24 NA NA NA NA 1.588 NA NA NA 48.932 48.932 NA NA NA NA NA NA NA 67.524 NA NA NA NA 27.419 NA NA NA
5092185 -0.082 -0.061 NA NA NA NA NA NA NA -2.113 -2.739 NA NA NA NA NA NA NA 54.545 54.545 NA NA NA NA NA NA NA 60.881 25.374 NA NA NA NA NA NA NA
5092606 1.391 NA NA NA NA NA NA NA -1.865 NA -0.379 NA NA NA NA NA NA NA 64.399 NA NA NA NA NA NA NA 73.227 NA 30.25 NA NA NA NA NA NA NA
5092823 -0.147 0.536 NA NA NA NA NA NA NA 1.216 NA NA NA NA NA NA NA NA 73.234 73.234 NA NA NA NA NA NA NA 77.603 NA NA NA NA NA NA NA NA
5094299 1.5 1.558 NA NA NA NA 0.755 NA NA NA NA NA NA NA NA NA NA NA 53.179 53.179 NA NA NA NA 59.192 NA NA NA NA NA NA NA NA NA NA NA
5094900 -1.258 -0.454 NA NA NA NA NA NA NA NA -0.488 NA -1.081 NA NA NA NA NA 61.175 61.175 NA NA NA NA NA NA NA NA 32.486 NA 17.622 NA NA NA NA NA
5095174 -0.445 0.783 NA -0.123 -1.01 NA NA -0.519 NA 0.611 NA NA 0.813 NA NA NA NA NA 42.75 42.75 NA 62.539 43.945 NA NA 38.271 NA 51.838 NA NA 21.802 NA NA NA NA NA
5095642 -0.279 0.909 NA NA NA NA 0.397 NA NA NA NA NA NA NA NA NA NA 2.668 58.94 58.94 NA NA NA NA 63.873 NA NA NA NA NA NA NA NA NA NA 35.542
5095806 0.325 -0.279 NA NA NA NA 0.401 -0.15 0.145 0.788 NA NA NA NA NA NA NA NA 38.374 38.374 NA NA NA NA 36.365 36.182 41.69 33.114 NA NA NA NA NA NA NA NA
5096399 0.881 -0.161 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 69.038 69.038 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5096613 0.201 -0.194 0.465 0.046 NA NA NA NA NA 0.311 NA NA NA NA NA NA NA NA 28.806 28.806 54.119 49.542 NA NA NA NA NA 30.773 NA NA NA NA NA NA NA NA
5097317 1.172 1.251 NA 0.614 0.811 NA 0.933 0.986 -0.956 NA NA NA NA NA NA NA NA NA 29.836 29.836 NA 55.206 32.383 NA 34.32 36.404 25.553 NA NA NA NA NA NA NA NA NA
5097341 NA -0.211 NA NA -0.349 NA -0.031 NA NA NA NA NA NA NA NA NA NA NA NA 65.704 NA NA 72.672 NA 64.248 NA NA NA NA NA NA NA NA NA NA NA
5098121 1.324 -0.761 NA 1.393 0.099 NA NA NA NA NA NA NA NA NA NA NA NA NA 46.172 46.172 NA 69.917 47.989 NA NA NA NA NA NA NA NA NA NA NA NA NA
5098123 -0.605 0.69 NA NA -0.334 NA -0.248 NA NA -0.516 NA NA NA NA NA NA 0.594 0.4 62.334 62.334 NA NA 58.456 NA 66.381 NA NA 70.581 NA NA NA NA NA NA 39.718 38.456
5098448 -0.018 2.005 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 58.895 58.895 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5098624 -1.732 0.267 NA NA -1.514 -0.23 NA NA NA NA 0.581 NA NA NA NA NA NA NA 56.725 56.725 NA NA 59.878 62.61 NA NA NA NA 30.269 NA NA NA NA NA NA NA
5098798 0.808 -0.273 NA NA NA NA NA NA NA -0.123 NA NA NA NA 0.601 NA NA NA 70.088 70.088 NA NA NA NA NA NA NA 72.029 NA NA NA NA 43.537 NA NA NA
5098991 0.972 1.158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 48.784 48.784 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5099894 0.91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 69.684 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5100467 -0.178 0.908 NA NA NA NA NA NA NA 1.011 NA NA NA NA NA NA NA NA 68.082 68.082 NA NA NA NA NA NA NA 72.231 NA NA NA NA NA NA NA NA
5100590 -0.011 1.252 1.073 NA NA NA NA NA -0.068 NA NA NA NA NA NA NA NA NA 25.95 25.95 58.734 NA NA NA NA NA 27.383 NA NA NA NA NA NA NA NA NA
5100979 -2.236 -1.061 NA -0.433 -0.434 -0.002 NA -0.617 NA 0.074 -1.697 NA NA NA NA NA NA NA 44.342 44.342 NA 74.615 41.167 47.964 NA 41.399 NA 41.571 17.856 NA NA NA NA NA NA NA
5102021 0.901 -0.782 NA -0.144 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 57.271 57.271 NA 76.371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5102215 NA -0.783 NA NA NA NA NA NA NA 1.03 NA NA NA NA NA NA NA NA NA 72.869 NA NA NA NA NA NA NA 77.244 NA NA NA NA NA NA NA NA
5102906 -0.569 0.81 NA NA NA NA NA NA 2.01 NA 1.684 NA NA -0.953 NA NA NA NA 60.006 60.006 NA NA NA NA NA NA 64.506 NA 37.539 NA NA 19.837 NA NA NA NA
5103679 -1.438 -2.174 NA NA NA NA NA NA NA 0.791 NA NA NA NA NA NA NA NA 35.503 35.503 NA NA NA NA NA NA NA 38.812 NA NA NA NA NA NA NA NA
5103852 0.77 -0.605 -0.366 -0.397 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25.181 25.181 54.714 52.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5103995 1.988 0.398 1.767 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.092 23.092 48.617 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5104791 1.769 2.587 0.996 NA 2.304 NA NA NA NA NA NA NA NA NA NA NA NA NA 27.771 27.771 52.151 NA 22.18 NA NA NA NA NA NA NA NA NA NA NA NA NA
5105142 0.319 -0.141 NA 1.005 NA NA NA NA NA NA NA NA 1.646 NA NA NA NA NA 60.38 60.38 NA 77.048 NA NA NA NA NA NA NA NA 22.574 NA NA NA NA NA
5105370 NA -0.277 NA NA -0.651 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72.803 NA NA 77.647 NA NA NA NA NA NA NA NA NA NA NA NA NA
5105432 -1.561 0.522 NA NA NA NA NA -1.35 0.771 NA -1.32 -0.905 NA NA NA NA NA NA 46.778 46.778 NA NA NA NA NA 49.281 50.982 NA 21.003 23.585 NA NA NA NA NA NA
5105581 -0.409 0.52 NA NA 0.653 NA NA NA NA NA -1.869 -0.462 NA NA NA NA NA NA 61.359 61.359 NA NA 62.416 NA NA NA NA NA 35.575 36.725 NA NA NA NA NA NA
5106392 NA 1.815 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.713 NA 78.141 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 55.875
5106699 0.223 -0.993 NA NA -1.444 NA NA NA NA NA NA NA NA NA NA NA NA NA 69.271 69.271 NA NA 67.901 NA NA NA NA NA NA NA NA NA NA NA NA NA
5106977 0.939 0.997 NA NA -0.69 NA NA NA NA NA NA NA NA NA NA NA NA NA 60.881 60.881 NA NA 62.981 NA NA NA NA NA NA NA NA NA NA NA NA NA
5107138 1.389 1.555 0.614 NA NA NA 0.942 NA NA NA NA NA NA NA NA NA NA NA 40.594 40.594 69.461 NA NA NA 47.149 NA NA NA NA NA NA NA NA NA NA NA
5108216 -0.294 0.497 NA NA 1.641 NA 1.521 0.8 0.246 NA NA NA NA NA NA NA NA NA 64.996 64.996 NA NA 68.038 NA 69.552 60.721 60.457 NA NA NA NA NA NA NA NA NA
5108364 -1.242 -0.612 NA NA -0.805 NA -1.731 0.223 NA -0.621 NA NA NA NA NA NA NA NA 40.362 40.362 NA NA 37.312 NA 34.703 39.336 NA 48.074 NA NA NA NA NA NA NA NA
5109128 -0.338 1.267 NA NA NA NA NA 1.394 -2.278 NA NA NA NA NA NA NA NA NA 56.026 56.026 NA NA NA NA NA 53.655 60.222 NA NA NA NA NA NA NA NA NA
5109656 0.716 -0.172 NA NA NA NA NA NA NA 0.782 NA NA NA NA NA NA 0.072 NA 52.504 52.504 NA NA NA NA NA NA NA 58.898 NA NA NA NA NA NA 27.008 NA
5109946 -1.718 -0.929 NA NA -0.93 NA NA NA 1.232 -0.128 NA NA NA NA -1.205 NA NA -0.889 64.669 64.669 NA NA 62.009 NA NA NA 72.455 60.868 NA NA NA NA 23.159 NA NA 44.673
5110135 -0.563 -0.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21.979 21.979 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5110158 0.766 -0.118 NA NA NA NA NA -0.287 -1.418 NA 0.241 NA NA NA NA NA NA NA 33.754 33.754 NA NA NA NA NA 35.011 41.483 NA 15.878 NA NA NA NA NA NA NA
5110441 0.768 0.341 NA -0.587 NA NA NA NA NA -1.281 NA NA NA NA NA NA NA NA 56.33 56.33 NA 76.761 NA NA NA NA NA 52.598 NA NA NA NA NA NA NA NA
5110468 -0.582 -0.097 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36.119 36.119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5110651 1.51 1.506 -0.017 0.814 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21.464 21.464 46.944 46.068 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5110780 1.834 1.514 -0.324 NA NA NA 0.282 1.532 NA 1.494 0.985 NA NA NA NA NA NA NA 47.366 47.366 82.423 NA NA NA 50.391 51.995 NA 57.963 29.691 NA NA NA NA NA NA NA
5110791 -1.244 -2.117 NA -1.806 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 61.066 61.066 NA 74.915 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5111422 0.034 0.658 -0.126 NA NA NA NA NA 1.794 3.128 NA NA NA NA NA NA NA NA 57.724 57.724 81.049 NA NA NA NA NA 56.028 58.475 NA NA NA NA NA NA NA NA
5111908 -0.649 0.041 -0.063 -0.804 1.377 NA NA NA NA NA NA NA NA NA -0.344 NA NA NA 36.141 36.141 75.138 67.019 34.322 NA NA NA NA NA NA NA NA NA 16.321 NA NA NA
5112096 0.763 2.009 -0.824 2.404 0.778 NA NA NA -0.369 0.129 NA NA NA NA 1.744 NA NA 1.742 55.193 55.193 80.608 77.474 52.006 NA NA NA 50.318 58.912 NA NA NA NA 22.728 NA NA 30.016
5112154 -1.151 NA NA 0.585 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 40.061 NA NA 67.596 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5112205 0.297 0.689 -1.998 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21.829 21.829 51.956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5112943 0.043 0.451 NA NA NA NA NA NA NA -0.005 NA NA NA NA -0.912 NA NA NA 72.781 72.781 NA NA NA NA NA NA NA 69.045 NA NA NA NA 43.461 NA NA NA
5113029 1.161 -0.075 NA NA 2.296 NA 0.64 NA -1.329 NA NA NA NA NA 1.154 NA NA NA 50.69 50.69 NA NA 40.409 NA 44.854 NA 51.239 NA NA NA NA NA 21.037 NA NA NA
5113356 0.035 0.314 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.397 22.397 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5113773 -2.289 -0.978 -0.275 -1.236 -0.802 -1.746 NA 0.308 NA NA NA NA NA NA NA NA NA NA 21.779 21.779 60.211 55.864 29.513 15.743 NA 16.864 NA NA NA NA NA NA NA NA NA NA
5114131 2.566 1.861 NA NA NA NA NA NA -0.072 NA NA NA NA NA NA NA 1.527 NA 69.819 69.819 NA NA NA NA NA NA 68.665 NA NA NA NA NA NA NA 36.681 NA
5114492 -2.037 -0.913 NA NA NA NA -0.661 NA NA NA NA NA NA NA NA NA -1.915 NA 57.359 57.359 NA NA NA NA 58.531 NA NA NA NA NA NA NA NA NA 34.871 NA
5114589 -0.803 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 59.099 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5114715 1.502 1.682 0.942 NA 1.783 NA NA NA NA NA NA NA NA NA NA NA NA NA 20.263 20.263 48.916 NA 17.847 NA NA NA NA NA NA NA NA NA NA NA NA NA
5114801 0.193 -0.495 -0.268 -0.547 NA -0.763 NA NA NA NA -0.812 NA NA NA NA NA NA NA 37.604 37.604 69.694 69.025 NA 35.555 NA NA NA NA 21.809 NA NA NA NA NA NA NA
5115063 0.513 1.247 -0.533 NA -0.059 NA -0.559 NA NA NA NA NA NA NA NA NA NA NA 23.032 23.032 51.935 NA 19.507 NA 20.677 NA NA NA NA NA NA NA NA NA NA NA
5115143 -0.233 -0.532 0.16 -0.026 0.215 0.11 -1.698 NA 0.275 NA NA NA NA NA NA NA NA NA 34.193 34.193 59.427 58.352 35.888 35.623 32.573 NA 40.161 NA NA NA NA NA NA NA NA NA
5115334 -0.107 -0.474 -0.093 -0.116 -0.023 NA NA NA NA NA NA NA -0.662 NA NA NA NA NA 36.627 36.627 66.336 62.742 41.521 NA NA NA NA NA NA NA 19.865 NA NA NA NA NA
5115502 -1.825 -0.917 NA -0.485 NA NA -1.953 NA NA NA NA NA NA NA NA NA NA NA 61.42 61.42 NA 81.116 NA NA 59.221 NA NA NA NA NA NA NA NA NA NA NA
5116213 -1.792 -3.164 NA NA -1.347 NA NA -3.121 NA NA NA NA NA NA -2.336 NA -1.339 NA 42.292 42.292 NA NA 46.973 NA NA 40.453 NA NA NA NA NA NA 23.012 NA 16.897 NA
5116334 -0.073 0.509 NA 0.175 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33.077 33.077 NA 63.622 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5116521 -0.25 0.488 -0.676 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34.676 34.676 68.412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5117795 -0.853 -0.32 NA NA NA NA NA -2.255 0.386 0.117 0.18 NA NA NA NA NA NA NA 57.395 57.395 NA NA NA NA NA 59.907 56.281 64.41 33.438 NA NA NA NA NA NA NA
5118319 -0.532 -1.044 NA NA NA NA NA NA NA 1.815 NA NA NA NA NA NA NA NA 64.867 64.867 NA NA NA NA NA NA NA 65.881 NA NA NA NA NA NA NA NA
5118653 0.812 -1.005 NA NA NA NA 0.082 NA 0.241 -0.863 NA NA NA NA NA NA -0.846 NA 60.542 60.542 NA NA NA NA 62.573 NA 61.805 57.501 NA NA NA NA NA NA 42.481 NA
5118849 0.766 0.044 NA 1.747 NA NA NA NA NA 1.125 NA NA NA NA NA NA NA NA 31.966 31.966 NA 62.366 NA NA NA NA NA 35.134 NA NA NA NA NA NA NA NA
5119004 -0.474 -1.189 NA NA NA NA 0.469 NA -1.826 2.767 NA NA NA NA NA NA NA NA 61.366 61.366 NA NA NA NA 58.086 NA 70.873 65.263 NA NA NA NA NA NA NA NA
5119294 1.229 2.49 NA NA NA NA NA NA NA -0.064 2.069 NA NA NA NA NA NA NA 48.107 48.107 NA NA NA NA NA NA NA 50.07 29.695 NA NA NA NA NA NA NA
5119959 0.438 0.339 NA NA NA NA 0.147 NA NA NA NA NA NA NA NA NA NA NA 62.784 62.784 NA NA NA NA 58.56 NA NA NA NA NA NA NA NA NA NA NA
5120461 0.736 1.649 NA -0.584 NA NA 1.127 NA 1.161 -0.507 NA NA NA NA NA NA NA NA 26.437 26.437 NA 58.987 NA NA 32.864 NA 31.594 28.261 NA NA NA NA NA NA NA NA
5120653 1.079 1.463 NA 0.834 NA NA NA NA NA NA NA NA NA NA NA 1.409 2.303 1.377 51.239 51.239 NA 70.472 NA NA NA NA NA NA NA NA NA NA NA 16.368 31.391 24.855
5120918 NA -0.254 NA NA -1.133 NA -0.952 NA NA -1.908 NA NA NA NA NA NA -1.848 -0.766 NA 73.483 NA NA 71.525 NA 76.997 NA NA 75.801 NA NA NA NA NA NA 47.908 53.162
5121089 -0.77 -0.357 -1.07 1.338 NA 0.102 NA NA NA -1.405 NA NA NA NA NA NA NA NA 26.531 26.531 51.119 49.952 NA 23.068 NA NA NA 33.417 NA NA NA NA NA NA NA NA
5121159 -0.726 -0.757 -0.455 NA NA NA -1.04 NA -0.113 NA NA NA NA NA -0.305 0.295 0.262 NA 47.243 47.243 75.031 NA NA NA 42.547 NA 52.452 NA NA NA NA NA 29.527 27.963 30.022 NA
5121306 -0.597 0.843 NA NA -0.542 NA NA NA NA NA NA NA NA NA NA NA NA NA 49.69 49.69 NA NA 52.727 NA NA NA NA NA NA NA NA NA NA NA NA NA
5122483 -0.434 -0.489 NA -1.494 NA NA NA NA NA 0.12 NA NA NA NA NA NA NA NA 30.183 30.183 NA 61.617 NA NA NA NA NA 27.289 NA NA NA NA NA NA NA NA
5122551 0.73 -1.185 NA 0.051 NA NA NA NA NA NA NA NA NA -0.64 NA NA NA NA 70.166 70.166 NA 87.08 NA NA NA NA NA NA NA NA NA 41.022 NA NA NA NA
5123213 2.095 2.413 NA NA NA NA NA NA NA 0.127 NA NA NA NA NA NA NA NA 42.124 42.124 NA NA NA NA NA NA NA 44.217 NA NA NA NA NA NA NA NA
5123398 1.243 NA NA NA 2.236 NA NA NA NA NA NA NA NA NA NA NA NA NA 71.848 NA NA NA 70.05 NA NA NA NA NA NA NA NA NA NA NA NA NA
5123805 -0.529 1.395 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 73.294 73.294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5124058 -0.86 -1.449 -0.075 NA -1.041 -1.604 NA NA NA NA NA NA NA NA NA NA NA NA 22.244 22.244 58.704 NA 28.004 23.671 NA NA NA NA NA NA NA NA NA NA NA NA
5125282 NA 0.147 NA NA -1.15 NA NA NA NA -0.34 NA NA NA NA 1.074 NA NA NA NA 67.627 NA NA 65.431 NA NA NA NA 67.154 NA NA NA NA 40.995 NA NA NA
5126447 -1.465 -2.723 NA NA NA NA -1.941 NA NA NA NA NA NA NA NA NA NA NA 65.746 65.746 NA NA NA NA 67.015 NA NA NA NA NA NA NA NA NA NA NA
5126450 3.836 2.478 NA NA NA 1.178 NA 3.972 0.663 NA NA NA NA NA NA NA NA NA 52.257 52.257 NA NA NA 50.915 NA 57.997 56.162 NA NA NA NA NA NA NA NA NA
5126646 -1.975 -1.659 NA NA NA NA -1.794 NA NA -0.106 NA NA NA NA NA NA NA NA 24.017 24.017 NA NA NA NA 17.947 NA NA 22.899 NA NA NA NA NA NA NA NA
5127470 0.145 -0.061 NA NA NA NA 1.015 NA 0.121 NA 1.912 NA NA 0.743 NA NA NA NA 46.65 46.65 NA NA NA NA 50.049 NA 53.919 NA 21.537 NA NA 19.853 NA NA NA NA
5127662 -0.409 -1.123 0.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33.111 33.111 64.915 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5128721 2.099 0.144 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.532 27.532 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5129737 0.9 2.018 0.456 NA NA NA 0.734 NA NA NA NA NA NA NA NA NA NA NA 19.035 19.035 49.176 NA NA NA 20.607 NA NA NA NA NA NA NA NA NA NA NA
5129975 0.777 NA NA NA NA NA NA NA NA NA 0.444 NA NA NA NA NA NA NA 76.427 NA NA NA NA NA NA NA NA NA 46.485 NA NA NA NA NA NA NA
5130410 0.726 1.803 -0.154 NA 0.388 NA NA NA NA NA NA NA NA NA NA NA NA NA 33.07 33.07 66.191 NA 36.167 NA NA NA NA NA NA NA NA NA NA NA NA NA
5130594 0.66 -0.96 NA -0.563 NA NA 0.416 NA 0.926 -1.123 NA NA NA NA NA NA NA NA 47.71 47.71 NA 67.599 NA NA 48.791 NA 52.226 54.296 NA NA NA NA NA NA NA NA
